L-wrist,R-wrist,L-elbow,R-elbow,L-shoulder,R-shoulder,L-knee,R-knee,L-ankle,R-ankle,L-hip,R-hip,Pose_Label
185.073476,176.1894121,180.3147534,177.9021747,100.8763191,92.97579249,256.348071,179.2984331,151.909391,140.345085,163.4865539,143.3445527,virabhadrasana ii
169.9444821,166.044204,174.5998892,187.8895133,107.1368768,241.9983169,214.5137202,186.436311,148.1193077,217.7132889,227.2898765,118.7321261,virabhadrasana ii
194.4888371,180.095326,185.6082993,181.3229384,98.01732921,264.2511794,175.1804537,116.0423453,210.0325789,205.9747116,217.1660282,157.5977225,virabhadrasana ii
191.3767866,185.3513797,176.2510519,177.5715652,88.12886449,253.1580339,173.9330295,100.2657397,192.8704351,205.5414508,224.8102016,173.6420954,virabhadrasana ii
165.7196563,176.6541072,192.3364136,184.3688818,104.9929008,262.2542131,263.227058,180.4028094,165.3275155,167.6653665,191.2263334,137.5410365,virabhadrasana ii
173.7030273,184.1159768,185.4816399,168.1104183,103.0060124,261.3990546,255.3917039,190.3181023,154.4751857,164.6426602,166.7794216,140.8864113,virabhadrasana ii
189.8624985,167.9330229,169.1870604,178.5881322,93.09392019,93.38886354,180.7776555,111.3623087,213.6233175,214.2092587,219.6578904,160.0260979,virabhadrasana ii
203.5316847,163.7033307,175.1161084,173.9143782,95.02039283,262.0229056,233.8079302,179.9478854,147.4754676,161.6370466,157.3744989,138.4183823,virabhadrasana ii
178.6771789,173.8755103,180.2653667,170.8134358,94.11704779,245.0236141,31.1160167,171.9296628,157.3525106,181.049059,251.4504996,19.58530513,virabhadrasana ii
176.7103956,170.30188,181.8104506,165.5854858,101.0152734,84.6030849,256.1412951,185.3353127,159.4698213,169.5632941,163.6962284,139.8682004,virabhadrasana ii
180.83459,172.0415574,169.7131168,185.4102978,94.32408009,83.30910043,263.1357626,184.3864561,154.3964189,141.4461029,171.4576041,140.5415003,virabhadrasana ii
179.0421618,180.0770723,179.7183274,173.3509482,95.84731731,259.6466412,182.5914369,113.8652779,252.7180992,218.6438605,224.3377725,158.3667433,virabhadrasana ii
189.1777208,178.8588909,181.3030988,178.7229111,102.7130647,258.7158608,168.2277564,91.5466515,201.024588,203.9514246,215.4347816,167.54308,virabhadrasana ii
169.8779564,178.2853934,172.1518795,168.6037673,86.08247352,92.15267226,187.7595811,108.8734587,182.6717873,203.0729709,215.3352921,163.1763923,virabhadrasana ii
